"Date","Open","Hight","Low","Close","Volume"
"2014-07-09",1.6,1.6,1.5,1.5,605775
"2014-07-10",1.5,1.75,1.5,1.5,221150
"2014-07-11",1.51,1.55,1.5,1.51,34116
"2014-07-14",1.51,1.51,1.5,1.5,52159
"2014-07-15",1.52,1.52,1.5,1.51,27489
"2014-07-16",1.51,1.51,1.5,1.5,86962
"2014-07-17",1.51,1.51,1.5,1.5,5700
"2014-07-18",1.51,1.51,1.5,1.51,28600
"2014-07-22",1.5,1.51,1.5,1.51,3405
"2014-07-23",1.51,1.6,1.51,1.6,31450
"2014-07-24",1.6,1.6,1.57,1.58,39900
"2014-07-25",1.6,1.6,1.56,1.56,3620
"2014-07-28",1.6,1.6,1.56,1.56,16010
"2014-07-29",1.55,1.55,1.5,1.55,6675
"2014-07-30",1.55,1.6,1.55,1.55,5226
"2014-07-31",1.55,1.55,1.55,1.55,11020
"2014-08-01",1.55,1.55,1.55,1.55,54580
"2014-08-04",1.55,1.6,1.5,1.51,23005
"2014-08-05",1.51,1.51,1.5,1.5,2200
"2014-08-07",1.59,1.59,1.5,1.5,5814
"2014-08-08",1.5,1.55,1.5,1.5,3600
"2014-08-11",1.5,1.55,1.5,1.5,11695
"2014-08-12",1.6,1.6,1.57,1.57,1618
"2014-08-13",1.62,1.69,1.5,1.69,4332
"2014-08-14",1.6,1.6,1.51,1.51,2750
"2014-08-15",1.51,1.65,1.5,1.65,4450
"2014-08-19",1.51,1.51,1.51,1.51,990
"2014-08-20",1.52,1.6,1.5,1.5,4600
"2014-08-21",1.5,1.52,1.5,1.5,33600
"2014-08-22",1.5,1.64,1.5,1.64,1717
"2014-08-25",1.5,1.5,1.5,1.5,17417
"2014-08-26",1.5,1.5,1.5,1.5,2700
"2014-08-28",1.5,1.5,1.5,1.5,1300
"2014-08-29",1.5,1.62,1.5,1.5,15550
"2014-09-02",1.6,1.6,1.5,1.6,2300
"2014-09-03",1.5,1.5,1.5,1.5,2000
"2014-09-04",1.5,1.5,1.5,1.5,3700
"2014-09-05",1.55,1.55,1.5,1.5,9350
"2014-09-08",1.5,1.5,1.5,1.5,4400
"2014-09-09",1.5,1.53,1.5,1.5,5000
"2014-09-10",1.5,1.54,1.5,1.5,11625
"2014-09-11",1.5,1.63,1.5,1.5,12200
"2014-09-12",1.02,1.5,1.02,1.06,5652
"2014-09-15",1.5,1.5,1.49,1.49,1300
"2014-09-16",1.48,1.55,1.45,1.45,673
"2014-09-17",1.45,1.45,1.45,1.45,130
"2014-09-18",1.51,1.51,1.51,1.51,2050
"2014-09-19",1.63,1.63,1.63,1.63,575
"2014-09-23",1.5,1.5,1.5,1.5,100
"2014-09-24",1.45,1.45,1.4,1.4,1700
"2014-09-26",1.48,1.48,1.31,1.39,850
"2014-09-29",1.3,1.3,1.3,1.3,100
"2014-09-30",1.28,1.49,1.28,1.49,200
"2014-10-01",1.4,1.4,1.35,1.35,600
"2014-10-03",1.29,1.49,1.29,1.3,2350
"2014-10-07",1.35,1.35,1.35,1.35,500
"2014-10-08",1.3,1.63,1.3,1.5,4200
"2014-10-10",1.4,1.4,1.4,1.4,300
"2014-10-13",1.32,1.32,1.32,1.32,500
"2014-10-14",1.28,1.28,1.28,1.28,670
"2014-10-15",1.5,1.5,1.5,1.5,100
"2014-10-16",1.49,1.49,1.45,1.45,700
"2014-10-17",1.45,1.45,1.4,1.4,3000
"2014-10-20",1.4,1.4,1.4,1.4,500
"2014-10-22",1.4,1.4,1.4,1.4,2650
"2014-10-23",1.35,1.35,1.35,1.35,100
"2014-10-24",1.32,1.32,1.32,1.32,200
"2014-10-27",1.25,1.3,1.2,1.3,7000
"2014-10-28",1.3,1.5,1.3,1.5,6300
"2014-10-29",1.35,1.45,1.27,1.45,3500
"2014-10-30",1.26,1.44,1.26,1.44,1160
"2014-10-31",1.62,1.62,1.26,1.54,2290
"2014-11-03",1.32,1.32,1.3,1.3,800
"2014-11-04",1.3,1.42,1.25,1.42,4550
"2014-11-05",1.42,1.5,1.29,1.49,7400
"2014-11-06",1.49,1.5,1.37,1.49,5000
"2014-11-07",1.35,1.48,1.35,1.48,1600
"2014-11-10",1.32,1.47,1.3,1.47,3350
"2014-11-11",1.36,1.47,1.36,1.47,1600
"2014-11-12",1.31,1.47,1.31,1.47,2100
"2014-11-13",1.47,1.5,1.34,1.49,2450
"2014-11-14",1.33,1.43,1.33,1.43,600
"2014-11-17",1.19,1.45,1.18,1.45,2308
"2014-11-18",0.75,1.09,0.7,0.75,7800
"2014-11-19",0.99,1.3,0.98,1.3,3800
"2014-11-20",1.15,1.2,1.15,1.2,2332
"2014-11-21",1.2,1.2,1.2,1.2,600
"2014-11-24",1.25,1.25,1.25,1.25,500
"2014-11-25",1.25,1.25,1.2,1.2,900
"2014-11-26",1.2,1.29,1.2,1.29,8001
"2014-11-28",1.29,1.51,1.29,1.51,1600
"2014-12-01",1.45,1.5,1.4,1.5,500
"2014-12-03",1.5,1.6,1.5,1.6,700
"2014-12-05",1.31,1.31,1.3,1.3,11450
"2014-12-08",1.22,1.26,1.22,1.23,19963
"2014-12-09",1.25,1.25,1.2,1.2,4570
"2014-12-10",1.2,1.2,1.15,1.2,1400
"2014-12-12",1.15,1.2,1.14,1.2,12500
"2014-12-15",1.35,1.45,1.25,1.25,4700
"2014-12-16",1.2,1.44,1.1,1.19,17608
"2014-12-17",1.19,1.19,1.15,1.15,1535
"2014-12-18",1.2,1.59,1.2,1.3,3407
"2014-12-19",1.22,1.35,1.1,1.35,261541
"2014-12-22",1.35,1.35,1.17,1.33,9760
"2014-12-23",1.2,1.35,1.2,1.21,6595
"2014-12-24",1.2,1.2,1.2,1.2,1200
"2014-12-26",1.34,1.34,1.2,1.2,5431
"2014-12-29",1.2,1.25,1.15,1.25,9725
"2014-12-30",1.25,1.25,1.11,1.11,3500
"2014-12-31",1.1,1.35,1.1,1.35,3850
"2015-01-05",1.11,1.24,1.11,1.24,8750
"2015-01-06",1.1,1.39,1.1,1.39,1100
"2015-01-07",1.13,1.28,1.1,1.28,3000
"2015-01-08",1.1,1.14,1.05,1.05,7650
"2015-01-09",1.09,1.1,1.08,1.1,2500
"2015-01-12",1.05,1.08,1,1.08,3800
"2015-01-13",1.01,1.01,1.01,1.01,1200
"2015-01-14",1.08,1.08,1.08,1.08,101
"2015-01-15",1,1,1,1,1200
"2015-01-16",1.08,1.1,1,1.02,32422
"2015-01-20",1.03,1.1,1.02,1.1,2700
"2015-01-21",1.02,1.15,1,1.02,5131
"2015-01-22",1.15,1.15,1.01,1.04,6650
"2015-01-23",1.15,1.15,1.04,1.04,1600
"2015-01-26",1.14,1.15,0.95,1.04,9600
"2015-01-27",1.03,1.14,1,1.04,5200
"2015-01-28",1.01,1.15,1.01,1.15,2400
"2015-01-29",1.12,1.13,1.12,1.13,12000
"2015-01-30",1.12,1.12,1.12,1.12,300
"2015-02-04",1.12,1.12,1.1,1.1,3400
"2015-02-05",1.06,1.06,1,1,7593
"2015-02-06",1,1,1,1,1100
"2015-02-09",1,1,1,1,2776
"2015-02-10",1,1,1,1,2000
"2015-02-12",1,1,1,1,350
"2015-02-13",1,1.06,0.95,1.05,3200
"2015-02-18",0.95,1.1,0.95,1.05,5400
"2015-02-19",0.99,1.08,0.99,1.07,4300
"2015-02-20",1,1.01,1,1.01,3500
"2015-02-23",1,1,1,1,3000
"2015-02-26",0.99,1.02,0.99,1.02,2206
"2015-02-27",1.02,1.05,0.99,1.05,2134
"2015-03-02",1.08,1.08,1.05,1.08,2082
"2015-03-03",0.99,1,0.95,1,4500
"2015-03-04",0.95,0.95,0.95,0.95,2750
"2015-03-05",0.95,0.95,0.95,0.95,1100
"2015-03-06",0.95,0.95,0.9,0.9,16400
"2015-03-09",0.85,0.9,0.85,0.9,7400
"2015-03-10",0.9,0.9,0.8,0.9,24553
"2015-03-11",0.75,0.9,0.75,0.9,2000
