"Date","Open","Hight","Low","Close","Volume"
"2007-01-03",22.2,23.24,22.2,22.68,192147
"2007-01-04",22.6,23.56,22.6,23.28,219536
"2007-01-05",23.08,23.12,22.4,22.52,194682
"2007-01-08",22.4,22.52,21.4,21.44,222817
"2007-01-09",22.24,22.4,18.08,18.12,918563
"2007-01-10",18.28,18.36,17,17.48,679278
"2007-01-11",16.96,17.36,16.4,16.4,475269
"2007-01-12",16.36,17.24,16.28,17.24,477384
"2007-01-16",17.6,17.6,16.84,16.88,251798
"2007-01-17",16.88,16.96,16.2,16.28,262050
"2007-01-18",16.32,16.6,15.96,16.04,258195
"2007-01-19",15.96,16.44,15.92,16.16,178584
"2007-01-22",16.2,16.24,15.8,15.96,215048
"2007-01-23",15.88,15.92,15.36,15.6,353942
"2007-01-24",15.84,16.28,15.76,16.04,230528
"2007-01-25",16.2,16.2,15.76,16.08,204784
"2007-01-26",16.08,17.4,16.08,16.76,480817
"2007-01-29",16.64,17.04,16.2,16.36,291684
"2007-01-30",16.24,16.96,16.2,16.36,260484
"2007-01-31",16.24,16.8,16.2,16.32,216505
"2007-02-01",16.48,16.68,16.2,16.52,188123
"2007-02-02",16.48,16.92,16.48,16.8,276727
"2007-02-05",16.8,17.28,16.6,16.72,284456
"2007-02-06",16.72,17,16.56,16.72,185578
"2007-02-07",16.96,17.12,16.56,16.64,206876
"2007-02-08",16.8,16.8,16.28,16.44,198898
"2007-02-09",16.36,16.64,15.92,16.04,227606
"2007-02-12",16.12,16.28,15.48,15.6,201687
"2007-02-13",15.64,15.84,15.52,15.8,157787
"2007-02-14",15.68,16.2,15.68,16.08,174736
"2007-02-15",16.08,16.08,15.76,15.8,166617
"2007-02-16",15.8,16.08,15.6,16.08,119095
"2007-02-20",16.2,16.64,15.8,16.48,110410
"2007-02-21",16.28,16.64,16,16.44,159025
"2007-02-22",16.44,17.12,16.44,16.96,183232
"2007-02-23",17,19.56,16.96,18.84,658433
"2007-02-26",19.2,20.36,18.88,19.6,568050
"2007-02-27",18.56,19.24,18.44,18.52,314653
"2007-02-28",18.36,18.6,17.36,17.92,296696
"2007-03-01",17.4,18.36,17.16,18.36,134262
"2007-03-02",17.92,18.36,17.36,17.64,192084
"2007-03-05",17.64,19.52,17.52,18.08,436142
"2007-03-06",19.2,19.44,18.72,19,307792
"2007-03-07",18.96,19.56,18.72,18.84,283416
"2007-03-08",19.56,19.6,19.04,19.44,112419
"2007-03-09",19.64,19.75,19.2,19.52,83008
"2007-03-12",19.6,21.04,19.4,20.88,218877
"2007-03-13",20.96,21.48,19.28,19.36,354234
"2007-03-14",20,20,19.12,19.52,157665
"2007-03-15",19.56,19.56,18.92,19.16,160474
"2007-03-16",19.12,19.48,18.84,18.92,131920
"2007-03-19",19.04,19.44,19.04,19.24,76604
"2007-03-20",19.24,19.36,18.6,18.8,116444
"2007-03-21",18.8,19.84,18.72,19.72,173003
"2007-03-22",19.88,20.56,19.8,20.08,174018
"2007-03-23",20.2,21.24,20,20.08,139221
"2007-03-26",20.56,20.76,20.08,20.6,91156
"2007-03-27",20.56,20.6,19.8,19.92,105176
"2007-03-28",20,20.56,19.92,19.92,91702
"2007-03-29",20.08,20.36,19.44,19.8,182777
"2007-03-30",19.84,20,19.6,20,62840
"2007-04-02",20.04,20.4,19.44,19.64,56716
"2007-04-03",20,20.08,19.68,19.76,156347
"2007-04-04",19.64,20,19.36,19.4,102046
"2007-04-05",19.32,19.84,19.32,19.52,83298
"2007-04-09",19.52,19.56,19.12,19.16,130246
"2007-04-10",19.08,19.24,18.12,18.44,222032
"2007-04-11",18.48,18.84,18.24,18.28,98515
"2007-04-12",18.2,19.76,18.12,19.76,190748
"2007-04-13",19.76,19.76,19.2,19.4,112198
"2007-04-16",19.48,20.24,19.4,19.56,198075
"2007-04-17",19.48,20.12,19.48,20,189874
"2007-04-18",20.4,21.08,20.12,20.32,388188
"2007-04-19",20.28,20.4,19.84,20.2,115205
"2007-04-20",20.8,20.96,20.2,20.32,135866
"2007-04-23",20.4,21.2,20.28,20.88,223354
"2007-04-24",20.48,21.24,20.4,20.72,382243
"2007-04-25",20.72,21.2,20.52,20.64,171002
"2007-04-26",20.64,22.08,20.52,21.92,297359
"2007-04-27",21.64,23.12,20.24,20.32,319742
"2007-04-30",20.8,21.12,19.72,19.8,279068
"2007-05-01",19.88,20.4,19.4,19.84,190089
"2007-05-02",19.84,20.72,19.48,20.24,167352
"2007-05-03",20.4,21.16,20,20.68,212897
"2007-05-04",20.72,20.76,20,20.36,109319
"2007-05-07",20.28,20.4,20,20.08,105936
"2007-05-08",20.16,20.32,19.96,20.08,91242
"2007-05-09",19.92,20.16,19.88,20.08,82704
"2007-05-10",19.84,20.16,18.8,18.88,174636
"2007-05-11",18.72,19.52,18.72,19.36,112686
"2007-05-14",19.6,20,19.2,19.52,78753
"2007-05-15",19.44,19.52,18.56,18.6,115122
"2007-05-16",18.68,19.08,17.8,17.84,258688
"2007-05-17",17.88,17.96,17.32,17.56,170636
"2007-05-18",17.6,18.36,17.28,18.28,108344
"2007-05-21",18.4,18.96,18.12,18.64,109916
"2007-05-22",18.68,19.16,18.4,18.6,129887
"2007-05-23",18.6,19.16,18.48,19.08,128056
"2007-05-24",19.08,19.4,18.68,18.88,163892
"2007-05-25",18.88,19,18.44,18.76,91526
"2007-05-29",18.8,19.32,18.72,18.8,100322
"2007-05-30",18.64,19.08,18.52,19,95520
"2007-05-31",19.08,19.52,18.6,19.4,64472
"2007-06-01",19.56,20.16,19.44,20.08,218722
"2007-06-04",20,21,19.4,19.48,128916
"2007-06-05",19.44,20.4,19.44,20,128601
"2007-06-06",19.76,20.36,19.64,20.12,90658
"2007-06-07",20.08,20.48,19.68,19.92,82166
"2007-06-08",20.2,20.2,19.64,19.8,45319
"2007-06-11",19.8,20,19.48,19.56,72669
"2007-06-12",19.76,19.76,18.92,19.08,136028
"2007-06-13",19.4,19.4,18.88,19.32,75920
"2007-06-14",19.32,20,19,19.2,132273
"2007-06-15",20.4,20.52,19.56,19.6,188199
"2007-06-18",19.88,20.16,19.6,20.04,215248
"2007-06-19",19.88,20.04,19.4,19.56,155832
"2007-06-20",19.56,20.56,19.4,20.48,238689
"2007-06-21",20.32,21.16,20.08,21,209789
"2007-06-22",20.8,21.08,20.56,20.84,1247160
"2007-06-25",20.84,22.56,20.4,21.32,278570
"2007-06-26",21.64,21.76,21,21.48,113261
"2007-06-27",21.52,21.6,20.88,21.48,75225
"2007-06-28",21.8,21.92,21.2,21.32,86970
"2007-06-29",21.24,21.84,21.24,21.8,100241
"2007-07-02",21.88,22.96,21.8,22.52,127864
"2007-07-03",22.92,23.4,22.6,23.4,144978
"2007-07-05",23.4,24.2,23.08,23.6,194849
"2007-07-06",23.6,24.28,23.6,23.68,197092
"2007-07-09",23.72,24.4,23.64,24.24,254772
"2007-07-10",24.12,24.6,23.64,23.96,415506
"2007-07-11",23.72,25.2,22,23,461983
"2007-07-12",23.28,24.4,22.68,24.28,287163
"2007-07-13",24.32,26,24.28,24.84,307949
"2007-07-16",24.8,25.68,24.2,25.16,163458
"2007-07-17",25.12,26.12,25.08,25.76,316550
"2007-07-18",25.44,26.48,24.88,26.24,266640
"2007-07-19",26.92,30.8,26.72,30.76,1222573
"2007-07-20",30.48,30.84,29.2,30.12,386651
"2007-07-23",30.4,31.68,29.96,31.4,298033
"2007-07-24",31.04,32.24,30.28,32.08,407896
"2007-07-25",32,32.8,31.36,32.6,477652
"2007-07-26",32.4,33.2,31.6,31.88,535697
"2007-07-27",31.44,32.88,30.72,30.96,422539
"2007-07-30",31.96,31.96,30.64,31.2,312684
"2007-07-31",31.2,31.8,30.52,30.96,209681
"2007-08-01",30.88,30.88,29.32,29.8,320720
"2007-08-02",29.84,30.12,29.4,29.8,353594
"2007-08-03",29.92,31.32,29.56,29.6,245629
"2007-08-06",30,31.91,28.12,31.56,341754
"2007-08-07",31.43,36,30.88,35.32,664897
"2007-08-08",35.44,39.64,35.44,39.04,595973
"2007-08-09",38.36,39.44,37.4,38.8,631493
"2007-08-10",38.16,38.56,35.32,37.48,266680
"2007-08-13",39.6,39.6,35.76,37.36,200921
"2007-08-14",37.36,37.72,35.2,35.96,113113
"2007-08-15",34.88,36.48,34.36,34.76,149310
"2007-08-16",34.24,34.76,31.4,34.52,223117
"2007-08-17",35.24,36,33.48,34.32,118167
"2007-08-20",33.92,37.64,33.88,37.28,176824
"2007-08-21",37.32,37.96,36.44,36.92,125487
"2007-08-22",37.24,38,36.75,37.64,133259
"2007-08-23",37.76,37.92,35.36,36.72,85342
"2007-08-24",36.64,37.36,35.8,37.24,51468
"2007-08-27",37.24,37.6,35.84,36.24,67005
"2007-08-28",36.08,36.12,34.2,34.6,130481
"2007-08-29",35.84,38.56,35.84,38,319054
"2007-08-30",38.2,38.56,36.32,37,119786
"2007-08-31",37.92,38.56,37.2,37.6,150101
"2007-09-04",37.6,39.6,37.28,38.84,213008
"2007-09-05",38.48,38.92,35.52,36.6,339206
"2007-09-06",36,36.12,33.8,35.04,291440
"2007-09-07",34.44,34.44,32.52,32.96,242979
"2007-09-10",34,34.32,30.8,31.04,297075
"2007-09-11",31.2,31.8,29.36,31.6,398005
"2007-09-12",30.76,32.56,30.76,30.8,248024
"2007-09-13",30.84,31.16,29.72,29.88,162501
"2007-09-14",29.64,30.44,29,30.2,185759
"2007-09-17",30.04,30.6,29.28,30.48,157310
"2007-09-18",31.36,32.84,30.56,32.16,188039
"2007-09-19",32.48,32.76,31,31.28,118761
"2007-09-20",32.96,34.6,32.8,33.4,330648
"2007-09-21",33.4,35.56,33.08,34.56,244122
"2007-09-24",35,36.2,34.6,34.68,182335
"2007-09-25",34.44,35.29,34.04,35.12,130956
"2007-09-26",35.48,35.56,34,34.64,215092
"2007-09-27",35.12,35.96,34.16,35.96,276736
"2007-09-28",35.84,38.8,35.84,38.4,401273
"2007-10-01",39.32,41.2,39.32,39.8,438833
"2007-10-02",39.8,43.2,39.8,41.8,527028
"2007-10-03",42,43.4,41.52,41.72,239278
"2007-10-04",41.8,42.68,39.44,42.6,206747
"2007-10-05",42.8,43.8,42.24,42.52,168166
"2007-10-08",40.6,43.2,40.6,41.48,152136
"2007-10-09",41.68,42.4,40.36,40.36,158034
"2007-10-10",40,40.88,38.4,40.12,271436
"2007-10-11",41.92,42.16,36.6,37.72,486884
"2007-10-12",38.48,39.64,37.6,39.48,129832
"2007-10-15",39.36,40.8,39.28,39.76,247137
"2007-10-16",38.6,40.68,38.04,39.8,195102
"2007-10-17",40.68,41.4,39.52,40.48,131064
"2007-10-18",39.92,41.28,39.92,40.88,160046
"2007-10-19",40.88,40.88,38.62,38.84,114631
"2007-10-22",38.44,40.4,37.24,39.8,167576
"2007-10-23",40.04,40.76,39.08,40.16,183212
"2007-10-24",40.52,41.4,39.36,40.8,182803
"2007-10-25",40.84,41.28,39,39.28,110493
"2007-10-26",39.2,40.48,39,40,107056
"2007-10-29",40,41.2,39.96,40.44,137226
"2007-10-30",40.52,40.96,40.04,40.36,100486
"2007-10-31",40.68,44,40,43.16,394324
"2007-11-01",42.6,43.16,41,42.08,246462
"2007-11-02",41.4,41.88,39.28,40.52,275586
"2007-11-05",40.4,42,39.64,41.48,220032
"2007-11-06",41.48,43.4,41.48,43.04,256150
"2007-11-07",42.8,42.8,40.6,41.16,165711
"2007-11-08",41.84,42,38,39.28,225641
"2007-11-09",38.36,39,37.32,38.6,156840
"2007-11-12",38.52,38.6,33.2,33.64,304356
"2007-11-13",33.28,35.92,32.4,35.44,288927
"2007-11-14",36.04,36.32,34.28,34.6,201442
"2007-11-15",35.32,36.84,34.04,34.36,240063
"2007-11-16",34.68,35.72,34.04,34.96,118793
"2007-11-19",34.52,34.92,31.68,32.32,208275
"2007-11-20",32.48,33.56,29.6,30.76,312631
"2007-11-21",29.6,32.4,28.88,31.28,163812
"2007-11-23",31.64,31.64,30.16,31.48,47861
"2007-11-26",31.48,32.32,29.88,30.04,114504
"2007-11-27",30.16,31.08,29.6,30.8,288866
"2007-11-28",31.76,34,31.2,33.72,232534
"2007-11-29",33.68,35.28,33,33,175238
"2007-11-30",33.56,35.4,33,35.08,212389
"2007-12-03",35.52,35.72,33.48,33.56,191586
"2007-12-04",33.4,34.6,32.64,33.52,204440
"2007-12-05",34.44,35.96,34.44,35.16,164342
"2007-12-06",35.12,36.32,35.08,36.28,109726
"2007-12-07",36.4,39.56,36.28,38.64,284107
"2007-12-10",39.4,39.68,38.12,39.04,208704
"2007-12-11",39.08,40.8,37.64,37.68,242419
"2007-12-12",41.8,46.68,40.64,45.84,1171216
"2007-12-13",45.24,50.28,45.2,48.88,1294007
"2007-12-14",49,51.4,47.24,51.16,743280
"2007-12-17",52.64,54,46.12,46.56,970500
"2007-12-18",47.92,56.44,47.56,55.6,1348734
"2007-12-19",57,57.4,54.56,56.12,825462
"2007-12-20",54.92,56.92,54.92,55.4,608494
"2007-12-21",56.12,56.36,52.96,53.2,515582
"2007-12-24",53.2,59.32,53.2,58.04,404949
"2007-12-26",58.56,61.92,58.56,59.92,547472
"2007-12-27",60.44,60.56,55.48,56.96,340735
"2007-12-28",58,58.44,56,57.64,237244
"2007-12-31",59.28,63.6,58.44,61.2,484520
"2008-01-02",62.72,62.8,56,56.88,550492
"2008-01-03",57.6,60.36,56,56.88,395668
"2008-01-04",55.2,58,52.88,55.76,559463
"2008-01-07",56.16,57.2,49.44,50.28,830980
"2008-01-08",50.28,52.28,49.92,50.44,410576
"2008-01-09",50,52.84,48.88,52.36,787907
"2008-01-10",52.4,54.64,51.24,54.64,366431
"2008-01-11",54.28,54.28,50.68,51.32,448415
"2008-01-14",51.92,52.6,50.04,51.64,265676
"2008-01-15",50.4,50.76,45.6,46.72,618005
"2008-01-16",45.68,47.56,43.4,43.8,443088
"2008-01-17",45,46.36,41.84,42.2,344609
"2008-01-18",43.56,43.68,40.4,42.56,304501
"2008-01-22",37.04,44.68,34.6,42.28,498134
"2008-01-23",41.4,44.4,39.32,43,439600
"2008-01-24",45.96,46,43.48,45.28,373370
"2008-01-25",46.2,47.36,44,44.84,374363
"2008-01-28",44.52,46,42.84,45.16,296584
"2008-01-29",45,52.44,41.2,47.08,683087
"2008-01-30",46.8,50.6,45.24,49.32,513574
"2008-01-31",51.8,56.16,51.8,54.68,961407
"2008-02-01",53.96,60.4,53.68,60.4,598047
"2008-02-04",60.36,61.68,58.12,59.12,366802
"2008-02-05",57.92,57.92,49.92,52.04,644312
"2008-02-06",52.76,53.84,47.2,48.12,529626
"2008-02-07",49.68,59.92,48.8,54.8,1399005
"2008-02-08",55.28,55.44,52.96,54.84,469071
"2008-02-11",55.12,58.4,53,58,713992
"2008-02-12",57.96,59.16,54.24,55.84,444096
"2008-02-13",57.88,58.2,55.4,56.44,411707
"2008-02-14",56.44,58,54.28,54.88,213315
"2008-02-15",50.4,50.8,48.04,49.28,955856
"2008-02-19",51.2,51.2,47.24,47.6,431408
"2008-02-20",46.8,49.24,45.8,48.72,344460
"2008-02-21",48.84,49.96,47.24,47.76,245443
"2008-02-22",47.8,48.2,44.44,45.4,260494
"2008-02-25",45.68,47.2,44.88,46.32,373547
"2008-02-26",45.92,50.76,45.92,49.28,493282
"2008-02-27",49,51.08,47.4,48.6,459914
"2008-02-28",48,48.8,45.4,45.56,308514
"2008-02-29",45.04,46.4,43.4,44.08,293057
"2008-03-03",43.44,44.24,42,42.6,347416
"2008-03-04",42.72,43.68,40.32,42.04,521350
"2008-03-05",42.4,45.4,41.64,43.92,380598
"2008-03-06",43.36,43.92,42.24,42.28,193144
"2008-03-07",41.44,42.2,38.96,39.36,393486
"2008-03-10",39.2,39.68,36.4,36.4,387097
"2008-03-11",38.08,40.24,38,39.92,602570
"2008-03-12",40.04,42.16,39.72,39.76,428388
"2008-03-13",38.8,40.16,36.24,39.8,495304
"2008-03-14",41.2,41.28,33.64,36.44,1175839
"2008-03-17",34.76,36.28,34.08,35.32,717138
"2008-03-18",35.96,37.32,24.44,27.12,3858543
"2008-03-19",28.6,29.2,23.36,26.6,2802550
"2008-03-20",26,26.24,24.28,24.68,925921
"2008-03-24",25.6,27.68,25.2,26.4,1156322
"2008-03-25",26.68,26.8,22.48,23.6,1679480
"2008-03-26",23.32,25.6,22.6,23.8,1020541
"2008-03-27",24.8,26.76,24.4,24.8,1185465
"2008-03-28",24.76,25.16,22.52,22.56,1203251
"2008-03-31",23.4,23.76,22.6,23.04,967624
"2008-04-01",23.52,24.88,23.2,23.6,740146
"2008-04-02",24.4,27.32,24.2,27.32,1699334
"2008-04-03",27.2,29.08,26.4,26.68,1219368
"2008-04-04",26.92,28.76,26.36,27.12,828086
"2008-04-07",29.12,29.56,27.08,28.04,851880
"2008-04-08",27.6,28.8,27.48,27.8,456788
"2008-04-09",28.32,28.56,27.2,27.84,442557
"2008-04-10",28.28,30.12,28.24,28.76,1046900
"2008-04-11",28.12,28.76,27.24,28.76,651921
"2008-04-14",29.4,29.52,28.08,28.76,940116
"2008-04-15",28.96,28.96,27.44,28.16,778644
"2008-04-16",28.2,28.76,28.04,28.64,513199
"2008-04-17",28.64,28.64,27.68,27.96,302482
"2008-04-18",28.28,28.4,27.12,28.2,492104
"2008-04-21",28.24,29.4,27.92,28.2,586151
"2008-04-22",28.24,28.28,27.24,27.36,297057
"2008-04-23",27.4,27.56,26.44,27.4,271969
"2008-04-24",27.36,27.52,26.6,27.24,341009
"2008-04-25",27.4,27.44,25.8,25.96,333013
"2008-04-28",25.64,25.8,24.4,24.84,495999
"2008-04-29",24.6,25.32,24.6,24.84,273614
"2008-04-30",25.04,25.64,24.48,24.72,290143
"2008-05-01",24.64,28.76,24.64,28.04,682784
"2008-05-02",28.44,29.6,28.2,28.88,467272
"2008-05-05",30.32,31.2,28.92,29.36,891937
"2008-05-06",29.76,29.92,28.72,29.2,359087
"2008-05-07",30.56,30.56,28.68,29.48,687026
"2008-05-08",28.76,30.36,26.8,26.92,908233
"2008-05-09",26.88,27.4,26.48,26.84,427406
"2008-05-12",27,28.16,26.32,27.68,582345
"2008-05-13",30,30.6,29.12,30.04,1211292
"2008-05-14",30.4,33.44,29.92,32.04,1416248
"2008-05-15",32.44,33.52,31.8,32.52,616386
"2008-05-16",32.64,32.76,31.2,32.44,650439
"2008-05-19",32.8,37.2,32.64,33.52,1269466
"2008-05-20",32.32,32.92,31.08,32,901905
"2008-05-21",32,32.08,29.52,29.6,997740
"2008-05-22",29.8,30.8,28.68,29.16,585146
"2008-05-23",29.24,29.4,28.28,29,319250
"2008-05-27",29.6,29.84,29,29.32,350232
"2008-05-28",29.8,30.96,28.44,30.8,558816
"2008-05-29",30.92,32.16,30.68,31.28,556022
"2008-05-30",32.2,32.36,30.88,31.44,561668
"2008-06-02",31.28,31.64,30.04,30.92,377114
"2008-06-03",30.88,33.12,30.52,31.2,638342
"2008-06-04",31.2,31.52,30,30.24,459764
"2008-06-05",30.8,31.32,29.92,30.96,590666
"2008-06-06",30.44,31.6,30.2,31.6,416404
"2008-06-09",32.2,32.28,30,30.04,297606
"2008-06-10",29.2,29.24,28,28.84,771250
"2008-06-11",29.16,29.4,28.24,28.92,366958
"2008-06-12",29.2,29.68,28.68,29.4,493148
"2008-06-13",29.16,31.24,29.08,31.16,320226
"2008-06-16",31.2,31.6,30.56,31.08,438351
"2008-06-17",31.84,31.84,29.92,30.2,597526
"2008-06-18",30.6,30.6,29.24,29.76,360694
"2008-06-19",29.64,31.2,28.88,31.04,360744
"2008-06-20",31,31,29.88,30.6,281858
"2008-06-23",30.6,31.44,30.08,30.8,359768
"2008-06-24",31.08,31.76,30.8,31.28,412582
"2008-06-25",31.56,31.56,30.2,30.6,373442
"2008-06-26",30.08,30.1,27.4,27.72,692925
"2008-06-27",27.56,28.92,25.84,28.92,3253242
"2008-06-30",28.2,28.96,23.96,25.04,1487441
"2008-07-01",23.88,24.04,18.4,22.32,2157408
"2008-07-02",22.4,22.76,20.76,20.84,648418
"2008-07-03",20.96,21.8,19.4,21.08,481704
"2008-07-07",21.4,21.56,19.72,20.32,565352
"2008-07-08",20.4,20.8,18.68,20.52,505963
"2008-07-09",22.4,23,20.8,21.28,580766
"2008-07-10",21.2,21.24,19.8,20.44,630172
"2008-07-11",20.2,20.6,19.28,20.36,374154
"2008-07-14",20.52,20.84,19.24,19.64,272021
"2008-07-15",20,20,18.44,19.48,511014
"2008-07-16",19.52,21.4,18.8,20.8,487385
"2008-07-17",21.04,21.08,19.48,19.84,405318
"2008-07-18",19.96,20.32,19.28,19.48,318294
"2008-07-21",19.72,20.56,19.2,20.48,288382
"2008-07-22",20.44,20.44,19.32,20.4,381716
